words	excess_joint	marginal_counts	joint_count	joint_image_ids	marginal_img_ids
('officer', 'police officer')	7.307460656536462	(1132.0, 203.0)	118.0	['220680115', '220996902', '1369143381', '3689357152', '3291775262', '537121626', '252503518', '388912396', '3587752502', '23240988']	(['983827418', '3269962866', '252503518', '3423969543', '2181155970', '3036798934', '2944739495', '2628757660', '3836206441', '463363211'], ['2962008125', '2852875408', '365204571', '856651564', '2259186665', '590052946', '178014047', '2185707442', '1269897944', '3309715665'])
('fries', 'french fries')	7.266455311899109	(697.0, 425.0)	146.0	['874546652', '1607928967', '2327734051', '103615521', '2517680435', '1726244721', '3510296203', '4104842913', '3006301608', '3275578412']	(['1959622631', '3809777676', '3174141703', '3848754874', '4100429473', '1759544700', '1749046131', '768679286', '2483675459', '1506933570'], ['2541287921', '2903100040', '2397960155', '2327734051', '3972992483', '4022626924', '467408840', '3659352456', '1102188964', '1470091121'])
('train front', 'station')	7.258570201398811	(1.0, 2045.0)	1.0	['1092930327']	(['1092930327'], ['1348935525', '1766106513', '1438050386', '2405863819', '659334894', '4138011800', '3317894037', '1282037111', '1007335820', '834465442'])
('taxi cab', 'taxi')	7.224689239305831	(198.0, 1218.0)	114.0	['3635279592', '704527156', '3711584423', '1664945489', '4003378219', '2024179996', '2851077749', '3457203189', '4012601282', '1932507416']	(['2510393107', '2800385208', '1963785936', '2082092225', '2573644359', '2126140839', '2445733805', '704527156', '4001961250', '482260608'], ['672880354', '1647891701', '2655249928', '978412661', '1689624039', '29926177', '4131332158', '990909795', '1641005181', '2510393107'])
('burger', 'bun')	7.221148513492466	(321.0, 1746.0)	264.0	['1154111298', '2725006573', '4213062785', '3960629248', '3990276698', '4023336882', '2836890361', '571193565', '582140023', '2413612551']	(['2623558577', '3618908415', '1181334637', '669879933', '2915614572', '1235419327', '1884673446', '44756579', '3281258992', '2447562371'], ['2760638647', '823034111', '3308298624', '4093044584', '2820386815', '3672189701', '1375723514', '1644770642', '3467016001', '2155756150'])
('salt shaker', 'shakers')	7.2096824942120445	(573.0, 416.0)	111.0	['2813289480', '2199767530', '3074235827', '2747464196', '4292446643', '951258335', '1129813608', '1373100833', '1802677977', '3835826410']	(['2655187165', '1087851595', '1172525938', '1302434888', '4273920181', '3152418757', '1007081487', '2575096954', '1294388052', '3074235827'], ['1520149804', '2883532283', '1741786503', '2747817643', '4264028434', '739674236', '823063630', '2589162631', '1912790059', '2367947548'])
('sinks', 'toilet tank')	7.208500148754005	(43.0, 50.0)	1.0	['4280125205']	(['1618106440', '1182468689', '4125910216', '4280125205', '1879534334', '3237157029', '2922080895', '3355613127', '2074273989', '41497330'], ['1240504016', '1727759579', '1460884322', '2947145444', '1175340250', '3697124637', '1334546125', '3185650441', '1284210035', '1215766127'])
('tusks', 'plain')	7.201085842314777	(361.0, 6.0)	1.0	['3359916808']	(['2510845899', '3315406760', '2328340241', '3042597965', '1007763874', '1954001100', '1313888799', '823881831', '3303014920', '1529757912'], ['3359916808', '2183928864', '3180216685', '3080142806', '4109782540', '3829493170'])
('parade', 'ox')	7.19052317235285	(199.0, 11.0)	1.0	['2804272532']	(['2198778974', '2982851693', '1572898620', '3929408494', '2740068614', '4229340280', '1348979845', '1398506365', '2233999361', '1440097632'], ['4111793385', '648857033', '4232782548', '1796241033', '1619483407', '2804272532', '1017146193', '789635186', '2452573072', '3151497682'])
('potato', 'veggie')	7.185056188349251	(2201.0, 1.0)	1.0	['122424453']	(['1204251175', '3183225828', '1936379679', '700188762', '712933536', '1287574278', '1115690991', '524877844', '1971452625', '98085625'], ['122424453'])
('muffler', 'motorbike')	7.183240481994766	(49.0, 45.0)	1.0	['2709828355']	(['3675621095', '3871536255', '1772091144', '1661912356', '202399442', '2887969959', '1221000431', '1783036925', '1497698614', '3060618949'], ['4250119487', '543793280', '3232865414', '2151231955', '4066345064', '3853956977', '1357300140', '2402972086', '1523808830', '394782263'])
('shaker', 'pepper shaker')	7.18270356923019	(621.0, 135.0)	38.0	['1245090700', '595297784', '3991267296', '3606860892', '1945666174', '574376342', '2793311460', '1233259676', '1105390650', '483045962']	(['2731687555', '2732269909', '2597963914', '2326635597', '2526571130', '2029772772', '1862696498', '2336972350', '68345847', '4061359711'], ['3361078330', '2537100405', '1279271783', '2376360020', '1902411525', '2596034936', '2614828935', '918876443', '1324294816', '2435462326'])
('windshield wiper', 'wipers')	7.182095416386219	(492.0, 341.0)	76.0	['2065076720', '3110522479', '2127031124', '3732785918', '1457311140', '1809829046', '99522571', '2711738852', '2527114706', '1563845720']	(['1430270570', '3827203338', '2711738852', '297116403', '602573560', '187632333', '939437000', '3678101261', '2231578800', '975614000'], ['41424027', '3788952514', '3812785576', '1396911544', '3678101261', '397988124', '3211579411', '2911486390', '2607651848', '1650080350'])
('lift', 'ski lift')	7.162997371453065	(583.0, 467.0)	121.0	['1107640000', '3822567144', '1000711427', '1068140487', '2171551854', '4150999654', '780221221', '2541207563', '278247528', '1274559454']	(['2401639398', '4201156628', '2853849954', '1214842742', '1993031649', '2025629748', '547703114', '1686942978', '1968895194', '735567270'], ['1910423795', '3841217198', '229089678', '3571098681', '1441687743', '1245573795', '2334596197', '2170924303', '1029568006', '2343195608'])
('passenger', 'driver')	7.125527925927595	(12.0, 584.0)	3.0	['1060061943', '2655512127', '1438444764']	(['1145614139', '4110763447', '2655512127', '761137027', '2762527952', '1060061943', '1678891459', '3409934832', '2448277822', '1438444764'], ['2459711259', '3146142310', '475656523', '2870461070', '785761073', '1645855326', '2574116271', '3836894694', '3487893338', '2964443604'])
('basin', 'toilet brush')	7.125527925927595	(16.0, 146.0)	1.0	['991159082']	(['991159082', '3430780646', '2259985646', '2726490241', '3101423970', '2510666003', '1223422321', '4127127959', '2776587147', '4107202408'], ['3241637902', '3379517126', '865844968', '3503397020', '2247095255', '4202099852', '3058275347', '3344780172', '2123521324', '2530646804'])
('computers', 'computer monitor')	7.125099935336855	(57.0, 41.0)	1.0	['3099080433']	(['3965243229', '2987675270', '1686792928', '3099080433', '2306449448', '2339167425', '745209541', '4340664', '2362332935', '1801503065'], ['3743390988', '682965677', '4031432052', '994501624', '2516833854', '1258422620', '2537669929', '939870598', '1535621081', '2791311192'])
('oven door', 'burners')	7.115064270414371	(81.0, 204.0)	7.0	['619803960', '4140156645', '679694146', '494352270', '894772362', '462194455', '4177962750']	(['2970978373', '3576177819', '579703957', '462194455', '1762923782', '3037209362', '3656439305', '1138585266', '782480284', '2939507056'], ['320080337', '2752762148', '2338669994', '2306759331', '2423010146', '2497708761', '2099058516', '1863716038', '2107087555', '2521525786'])
('officer', 'policeman')	7.115037701874178	(1132.0, 171.0)	82.0	['23240988', '2664286405', '959344009', '1869486266', '607744324', '3029872560', '1785042811', '3688192400', '2911039222', '1869165303']	(['983827418', '3269962866', '252503518', '3423969543', '2181155970', '3036798934', '2944739495', '2628757660', '3836206441', '463363211'], ['168151012', '2710307299', '1452910693', '494177744', '1698858182', '3987454085', '1269897944', '23240988', '78931357', '2962008125'])
('surfers', 'surfboards')	7.103210333269795	(111.0, 538.0)	25.0	['3149054800', '2973889359', '1676453730', '4033058572', '3812394477', '3606386833', '2278749602', '778065743', '2322537343', '616147301']	(['2491585050', '3988150700', '2568515396', '2785746955', '2339927049', '988165565', '231610880', '590713259', '1676453730', '1353748544'], ['1005993997', '2586442131', '430042355', '2221128167', '4043602691', '1023334927', '46453584', '2847733119', '614134254', '2278749602'])
('geese', 'ducks')	7.096995283029699	(83.0, 1419.0)	49.0	['1578840778', '151436444', '2043632434', '3251188822', '2403522562', '4028878203', '2623178003', '3805852348', '2940820330', '2612917665']	(['3216857830', '2004290056', '713778508', '471273138', '2506136975', '2095099368', '2822826264', '1717629739', '1210833560', '2612917665'], ['3983010328', '532839126', '1208135838', '3388833489', '3282958070', '454962732', '2650204975', '3342455984', '3380726868', '3126378915'])
('plumbing', 'toiletries')	7.09226870378904	(69.0, 35.0)	1.0	['1903736621']	(['4164929632', '275727575', '1637654816', '632742690', '2551122117', '3596407865', '1633869124', '3950449964', '3568549218', '403684577'], ['1797882086', '249793767', '1278949630', '2914997910', '2071862685', '2992407204', '3809286709', '3308156306', '357679119', '3755980837'])
('salt', 'shaker')	7.09226870378904	(35.0, 621.0)	9.0	['1884845271', '4060846340', '2939748513', '1976569741', '2518108704', '3749461340', '3991978758', '2903297605', '3150780195']	(['2251991654', '1600077072', '1884845271', '2703641846', '474189144', '3749461340', '3150780195', '2129705834', '826337644', '1809576914'], ['2731687555', '2732269909', '2597963914', '2326635597', '2526571130', '2029772772', '1862696498', '2336972350', '68345847', '4061359711'])
('enclosure', 'zoo')	7.091552847543303	(402.0, 511.0)	85.0	['711578630', '1060753887', '3559889261', '430041245', '3706241892', '1490172009', '2775882432', '2905555940', '3447199909', '2544188745']	(['1778101450', '2857953488', '3342249672', '2775882432', '591178504', '1531220312', '1389302734', '2284251943', '1338703422', '1165607374'], ['650658901', '1292887979', '3549409683', '587177049', '2600316529', '498386437', '3709312088', '3773303776', '309626700', '1596369647'])
('baseball game', 'umpire')	7.083856976802806	(11.0, 1107.0)	5.0	['1638092902', '3699758505', '2663968858', '2175007974', '2155437745']	(['3667990770', '910127606', '1971059300', '2155437745', '1760995205', '1638092902', '2663968858', '2175007974', '3469005685', '3699758505'], ['3238375424', '982932633', '228119391', '48109939', '40942978', '3758927912', '2899747844', '3602031082', '396444050', '2878842714'])
('slot', 'coin slot')	7.06974984025369	(130.0, 38.0)	2.0	['189648500', '1857740870']	(['2378283328', '606557104', '3279753310', '4012926509', '258609135', '3435762265', '2279673255', '1523669475', '2215466031', '2184315980'], ['250310441', '407768226', '3354278218', '1493035681', '292275419', '2689186128', '2977898096', '2684483038', '2922562416', '3447449444'])
('bears', 'cub')	7.068940451298131	(1545.0, 8.0)	5.0	['3700215340', '2561693464', '672842212', '1344702123', '2929731468']	(['813344906', '929453840', '9848296', '1240127447', '2226276242', '3454423036', '1864882027', '3145144896', '1192417164', '1889925846'], ['3700215340', '2561693464', '672842212', '1344702123', '1140813860', '2929731468', '3964423760', '1320461244'])
('sandwiches', 'pickles')	7.0532869107181275	(31.0, 81.0)	1.0	['2345334775']	(['2434428086', '4227242156', '2287381460', '2938711119', '3227002867', '3886222244', '3074470601', '2266237678', '2345334775', '4260819981'], ['3493738761', '1011294457', '338603126', '120984809', '1390048172', '2381270135', '3322788917', '3835048698', '1504723345', '2610284884'])
('slice', 'pizza slice')	7.051827734230529	(1886.0, 4.0)	3.0	['3838892212', '1573499607', '4245980027']	(['3444320985', '2041140486', '2685710284', '669650698', '3790866615', '2657499097', '901882638', '2433075193', '259195061', '48894812'], ['3838892212', '1573499607', '4245980027', '1594659912'])
('terminal', 'carts')	7.048651447812109	(44.0, 172.0)	3.0	['1868030126', '337351955', '467345226']	(['2936239750', '2968000112', '417641196', '3970126707', '1142479491', '1723500552', '3364159190', '2788839257', '2857602583', '1066220497'], ['4163863549', '3623631462', '2616665463', '1011481382', '1915157271', '893100125', '4065738869', '1565464947', '223484029', '2427107012'])
('mousepad', 'monitors')	7.047232001157882	(215.0, 47.0)	4.0	['3506720775', '2848533592', '3512687673', '2892953563']	(['21189585', '3512687673', '672549303', '2712989003', '2375580527', '3240537993', '514200547', '1776050791', '157248746', '1117906505'], ['2930654645', '717301124', '1714301759', '111925543', '2668441534', '73913096', '2036557341', '3224678170', '2404340142', '1973733235'])
('tusks', 'rock wall')	7.046935162487519	(361.0, 7.0)	1.0	['4040671069']	(['2510845899', '3315406760', '2328340241', '3042597965', '1007763874', '1954001100', '1313888799', '823881831', '3303014920', '1529757912'], ['600888426', '4004711291', '2249303079', '4040671069', '621726748', '3396363711', '2374493795'])
('condiments', 'forks')	7.046935162487519	(7.0, 361.0)	1.0	['2354083237']	(['203541365', '2354083237', '1343740740', '1215374112', '1705886151', '2055628897', '1800869132'], ['1068990309', '753496496', '2585667666', '2212812334', '4063510451', '3166425866', '2299226365', '762393357', '4178065415', '3161570504'])
('ox', 'wagon')	7.044662321941926	(11.0, 1842.0)	8.0	['4111793385', '1796241033', '1017146193', '3151497682', '4232782548', '1619483407', '1259374300', '2804272532']	(['4111793385', '648857033', '4232782548', '1796241033', '1619483407', '2804272532', '1017146193', '789635186', '2452573072', '3151497682'], ['3140483308', '2467828726', '1761123372', '1391030472', '797688597', '3765245614', '3934984856', '2352791023', '1386689320', '4126883542'])
('fixtures', 'dishes')	7.022696290124175	(6.0, 863.0)	2.0	['3834861676', '242350262']	(['3834861676', '2652446951', '242350262', '3850939956', '2684507272', '742342383'], ['2290304904', '3900293882', '3323719728', '3261136283', '2874913809', '2750995783', '4120637238', '2086979067', '3993509886', '826113837'])
('tissue', 'tissue box')	7.010030605552068	(138.0, 152.0)	8.0	['2056331468', '1233241699', '3384258400', '2427184082', '154937303', '1776564923', '1456107418', '714382949']	(['3384258400', '2427184082', '154557654', '823806191', '3520772199', '3038481916', '851619358', '2713540538', '1776564923', '3395774322'], ['1920277789', '2869947559', '1305945627', '3221064579', '3117003087', '2136288905', '974262777', '3519672746', '1749560861', '5144675'])
